Source	Title	Content	Section	URL	Date
Expansión	denunciar Visa monopolio Estados Unidos 	Departamento Justicia Estados Unidos buscar denunciar empresa   monopolio mercado tarjeta débito , acuerdo reporte Blomberg . 	Economia	https://expansion.mx/economia/2024/09/23/denuncian-a-visa-por-monopolio-en-estados-unidos	24/09/2024
Expansión	Empresas EU reactivar anuncio inversión ; confiar Sheinbaum 	detener anuncio importante inversión reforma judicial , American Society of Mexico informar próximo fecha retomar , cautela . 	Economia	https://expansion.mx/economia/2024/09/23/empresas-de-eu-reactivaran-anuncios-de-inversion-confian-en-sheinbaum	23/09/2024
Expansión	endeudamiento mexicano exterior representar 35% PIB 	Banco México ( Banxico ) dar conocer segundo trimestre año reducir endeudamiento mundo 42% reportado primero trimestre . 	Economia	https://expansion.mx/economia/2024/09/23/deuda-de-mexicanos-en-el-exterior-representa-35-del-pib	23/09/2024
Expansión	auditoría dar ingreso 3.5 billón pesos SAT 	recurso , 1426 billón pesos obtener auditoría grande contribuyente , informar fisco . 	Economia	https://expansion.mx/economia/2024/09/23/auditorias-dan-al-sat-ingresos-por-3-5-billones-de-pesos	23/09/2024
Expansión	Economía mexicano crecer 0.6% julio 	actividad primario encabezar crecimiento económico país séptimo mes año . 	Economia	https://expansion.mx/economia/2024/09/23/economia-mexicana-crece-tercer-mes-consecutivo	23/09/2024
Expansión	jubilación digno complicar vez más mexicano 	quinto parte empleado país contemplar jubilar él 66 año más , 86% admitir ahorrar menos deber hacer él actualidad . 	Economia	https://expansion.mx/economia/2024/09/23/jubilacion-digna-se-complica-para-los-mexicanos	23/09/2024
Expansión	plan sustituir importación Asia nearshoring tornar difícil 	primero siete mes año , importación México Asia alcanzar 141.219 millón dólares ; China representar 51% total . 	Economia	https://expansion.mx/economia/2024/09/23/plan-sustituir-importaciones-asia-nearshoring-dificil	23/09/2024
Expansión	netflix Prime Video Amazon liderar queja streaming 	agosto año , ambos empresa recibir inconformidad parte usuario cobro indebido alteración precio , asegurar Profeco Expansión través transparencia . 	Ciencia	https://expansion.mx/tecnologia/2024/09/23/plataformas-de-streaming-con-mas-quejas-profeco	23/09/2024
Expansión	¿ ser funcionar nuevo categoría Canales WhatsApp ? 	nuevo organización directorio Canales , WhatsApp pretender hacer más sencillo navegación usuario . 	Ciencia	https://expansion.mx/tecnologia/2024/09/23/nuevas-categorias-de-canales-en-whatsapp	23/09/2024
Expansión	Intel , nuevo objeto deseo industria tech 	empresa pionera industria chip haber ser objeto nuevo rumor posible adquisición parte Qualcomm , así inversión firma capital . 	Ciencia	https://expansion.mx/tecnologia/2024/09/23/intel-el-nuevo-objeto-del-deseo-en-la-industria-tech	23/09/2024
Expansión	India , país querer ser potencia industria semiconductor 	Estados Unidos India anunciar alianza construir planta chip país , gobierno Biden definir “ punto inflexión ” . 	Ciencia	https://expansion.mx/tecnologia/2024/09/23/india-quiere-ser-potencia-en-la-industria-de-semiconductores	23/09/2024
Expansión	AMLO buscar convertir CFE Telecom empresa público 	iniciativa reforma querer CFE TEIT ser principal compañía proveer internet país , respecto competidor , cambiar estatu estatal público . 	Ciencia	https://expansion.mx/tecnologia/2024/09/23/amlo-busca-convertir-a-cfe-telecom-en-una-empresa-publica	23/09/2024
La Jornada	Erick Sánchez , quirófano 	nar 	Deportes	https://www.jornada.com.mx/2024/09/24/deportes/a12n3dep?partner=rss	24/09/2024
La Jornada	Nadal volver competir liderar España final Copa Davis 	París . leyenda tenis Rafael Nadal , junto número tres mundial , Carlos Alcaraz , liderar España Final 8 Copa Davis , anunciar equipo capitaneado David Ferrer torneo disputar 19 24 noviembre , Málaga . 	Deportes	https://www.jornada.com.mx/2024/09/24/deportes/a11n2dep?partner=rss	24/09/2024
La Jornada	Filis coronar Este Nacional ; terminar dominio Bravos 	Filadelfia . Filis Filadelfia ganar División Este Liga Nacional primero vez 2011 asegurar título victoria 6-2 Cachorros Chicago . además , terminar racha Bravos Atlanta coronar él seis temporada consecutivo división . 	Deportes	https://www.jornada.com.mx/2024/09/24/deportes/a31n1dep?partner=rss	24/09/2024
La Jornada	Salir bache natación ser imposible modelo actual : Liliana Ibáñez 	sistema deportivo mexicano mantener obsoleto lucha ego autoridad no detener , ser imposible natación salir bache encontrar hacer década . Liliana Ibáñez , más experimentado disciplina , levantar voz profundo crisis prevalecer país . 	Deportes	https://www.jornada.com.mx/2024/09/24/deportes/a11n1dep?partner=rss	24/09/2024
La Jornada	Bills vence Jaguares mantener invicto 	Bills Búfalo ser comandar brazo exacto Josh Allen mantener prestigioso cuadro cuatro invicto NFL . combo lujo estar integrado Acereros , Jefes Vikingos , conocer derrota tercero semana temporada . 	Deportes	https://www.jornada.com.mx/2024/09/24/deportes/a12n1dep?partner=rss	24/09/2024
La Jornada	Vendaval americanista ; Águilas golear Rayadas 4-2 	Monterrey tardar más 70 minuto meter él partido . finalmente despertar , América ya golear tener prácticamente triunfo bolsa . 4-2 sentenciar exhibición más desconcertante paupérrima Rayadas campaña . abucheo afición , más rostro desencajado jugadora terreno juego , reflejar diferencia existir respecto Águilas . 	Deportes	https://www.jornada.com.mx/2024/09/24/deportes/a12n2dep?partner=rss	24/09/2024
La Jornada	Hermanos Gutiérrez cumplir sueño Paralímpicos París 	ser niño , hermano Raúl , Juan José Jesús Gutiérrez disfrutar jugar futbol . pesar haber nacer talla bajo hacer gala mejor pase calle Irapuato , tiempo soñar representar México nivel internacional . 	Deportes	https://www.jornada.com.mx/2024/09/24/deportes/a10n1dep?partner=rss	24/09/2024
La Jornada	Toro finalizar lugar 12 Mundial Ciclismo 	pedalista mexicano Isaac Toro ubicar lugar 12 prueba contrarreloj categoría Sub 23 Mundial Ciclismo Ruta , disputar Zurich . 	Deportes	https://www.jornada.com.mx/2024/09/24/deportes/a10n2dep?partner=rss	24/09/2024
La Jornada	Cotiza peso prácticamente cambio espera recorte tasa BdeM 	ahora incógnita política monetario México ser recorte tasa referencia cuarto medio punto porcentual , Banco México ( BdeM ) despejar jueves . tanto , peso mexicano operar ayer cautela . 	Economía	https://www.jornada.com.mx/2024/09/24/economia/019n2eco?partner=rss	24/09/2024
La Jornada	no haber inconstitucionalidad cobro SAT empresa Salinas Pliego : AMLO 	resolución dos expediente presunto evasión fiscal empresa Ricardo Salinas Pliego monto 35 mil millón pesos , presidente Andrés Manuel López Obrador considerar Suprema Corte Justicia Nación ya no poder involucrar él fondo litigio toda vez instancia correspondiente confirmar existir adeudo fiscal firma Servicio Administración Tributaria , no haber posible interpretación inconstitucionalidad . 	Economía	https://www.jornada.com.mx/2024/09/24/economia/018n3eco?partner=rss	24/09/2024
La Jornada	AMLO , mejora raquítica pensión gestión pasado 	sexenio presidente Andrés Manuel López Obrador , pensión llamado Generación Afore pasar apenas 30 ciento último salario trabajador promedio mayor 70 ciento , producto serie reforma legislativo poner centro asalariado , situación no haber suceder administración . 	Economía	https://www.jornada.com.mx/2024/09/24/economia/020n1eco?partner=rss	24/09/2024
La Jornada	Recauda SAT seis año 3.5 billón pesos 	sexenio estar concluir , Servicio Administración Tributaria ( SAT ) recaudar 3.5 billón pesos auditoría promoción cumplimiento , representar 2.3 billón pesos más sexenio anterior crecimiento real 120.2 ciento agosto año . 	Economía	https://www.jornada.com.mx/2024/09/24/economia/017n2eco?partner=rss	24/09/2024
La Jornada	Miguel Pineda : Negocios   empresa 	diferencia     regularmente pensar , no ser producción marcar desarrollo demanda creciente bien servicio . , sociedad no consumir tender quedar él estancado . 	Economía	https://www.jornada.com.mx/2024/09/24/opinion/018o1eco?partner=rss	24/09/2024
La Jornada	estancar producción grano   sexenio 	producción grano oleaginosa México haber incrementar 37 ciento entrada vigor Tratado libre Comercio América Norte ( TLCAN ) , actualmente Tratado México , Estados Unidos Canadá ( T-MEC ) , fecha ; embargo , sexenio crecimiento haber estancar , revelar dato oficial . 	Economía	https://www.jornada.com.mx/2024/09/24/economia/017n1eco?partner=rss	24/09/2024
La Jornada	repuntar julio economía : Inegi 	economía mexicano crecer más esperado julio , debido incremento ‘ inusual ’ sector agrícola , ganadero pesca , revelar Instituto Nacional Estadística Geografía ( Inegi ) . 	Economía	https://www.jornada.com.mx/2024/09/24/economia/019n1eco?partner=rss	24/09/2024
La Jornada	servicio salud , 50.4 millón mexicano , afirmar Coneval 	México , 50.4 millón persona carecer acceso servicio salud , representar 39.1 ciento población , destacar Alida Marcela Gutiérrez Landeros , coordinadora general análisis pobreza Consejo Nacional Evaluación Política Desarrollo Social ( Coneval ) . 	Economía	https://www.jornada.com.mx/2024/09/24/economia/018n1eco?partner=rss	24/09/2024
La Jornada	sict entregar 549 obra carretero 	programa carretero echar andar administración presidente Andrés Manuel López Obrador beneficiar 55 millón habitante forma directo . además , 549 obra realizado , representar 227 mil 464 millón pesos , ser casi ciento producto interno bruto ( PIB ) , informar Jorge Nuño Lara , titular Secretaría Infraestructura , Comunicaciones Transportes ( SICT ) . 	Economía	https://www.jornada.com.mx/2024/09/24/economia/018n2eco?partner=rss	24/09/2024
La Jornada	Acierto SAT , auditoría grande causante : analista 	fiscalizar primero grande contribuyente ahí hacer él resto causante ser estrategia más exitoso Servicio Administración Tributaria ( SAT ) evitar ingreso sustentar erario cayerir administración . 	Economía	https://www.jornada.com.mx/2024/09/24/economia/020n2eco?partner=rss	24/09/2024
La Jornada	Aterriza nave Soyuz misión récord EEI 	Moscú . cápsula Soyuz transportar dos cosmonauta rusosy astronauta estadunidense Estación Espacial Internacional aterrizar Kazajstán , poner fin estadía récord pareja ruso . 	Ciencia	https://www.jornada.com.mx/2024/09/24/ciencias/a06n2cie?partner=rss	24/09/2024
La Jornada	Científicos descubrir coral ser capaz retener microplástico 	Madrid . nuevo técnica detección microplástico descubrir tres parte anatomía coral ( mucosidad superficial , tejido esqueleto ) contener clase desecho artificial . 	Ciencia	https://www.jornada.com.mx/2024/09/24/ciencias/a06n1cie?partner=rss	24/09/2024
La Jornada	UNAM celebrar 60 año fundación Archivo Histórico 	Universidad Nacional Autónoma México ( UNAM ) celebrar ayer 60 aniversario fundación Archivo Histórico ; además , inaugurar exposición Archivo Histórico UNAM , ayer hoy . 	Cultura	https://www.jornada.com.mx/2024/09/24/cultura/a05n2cul?partner=rss	24/09/2024
La Jornada	sexenio ser repatriar 14 mil 48 pieza , destacar mañanera 	último conferencia mañanero presidencial , funcionario presentar balance acción recuperación memoria histórico preservación patrimonio cultural , destacar repatriación 14 mil 48 pieza extranjero . 	Cultura	https://www.jornada.com.mx/2024/09/24/cultura/a05n1cul?partner=rss	24/09/2024
La Jornada	Javier Aranda Luna : Kundera : novela desafío rebeldía 	8 diciembre 1968 , año recurrente historia mundo , cuatro amigo embarcar expedición extraordinario Praga . 	Cultura	https://www.jornada.com.mx/2024/09/24/cultura/a04a1cul?partner=rss	24/09/2024
La Jornada	Vilma Fuentes : entusiasmo melancolía 	encuentro deportivo Juegos Olímpicos Copa Mundial futbol provocar amplio movimiento entusiasmo envidiar político estrella cine . detenar segundo observar aumento pasión suscitar medida desarrollar , poder sentir curiosidad causa . 	Cultura	https://www.jornada.com.mx/2024/09/24/cultura/a04a2cul?partner=rss	24/09/2024
La Jornada	Raúl Pineda sacar luz oscuridad dolor tragedia atravesar país 	traer luz oscuridad ser labor artista Raúl Pineda , don memoria fotográfico excesivo persistencia técnica antiguo grabado mezzotinta retrato horror desencajado violencia México . 	Cultura	https://www.jornada.com.mx/2024/09/24/cultura/a02n1cul?partner=rss	24/09/2024
La Jornada	Galardona Inbal tres grande artista tejer lienzo plástica mexicano ” 	ovación vítor , escultora Geles Cabrera ( 1926 ) pintor Arturo Estrada ( 1925 ) Guillermo Monroy ( 1924 ) recibir Medalla Bellas Artes Oro Artes Visuales 2023 2024 , ceremonia “ histórico ” , efectuado ayer sala Manuel M. Ponce Palacio Bellas Artes , encabezado Lucina Jiménez , titular Instituto Nacional Bellas Artes Literatura ( Inbal ) . 	Cultura	https://www.jornada.com.mx/2024/09/24/cultura/a03n2cul?partner=rss	24/09/2024
La Jornada	Fotografiar ser pretexto buscar yo : Graciela Iturbide 	arropado largo ovación , fotógrafa Graciela Iturbide recibir Medalla Bellas Artes Oro 2024 Artes Visuales , otorgar Instituto Nacional Bellas Artes Literatura ( Inbal ) , icónica imagen , conjuguir documental poético , formar parte esencial acervo gráfico contemporáneo México . 	Cultura	https://www.jornada.com.mx/2024/09/24/cultura/a03n1cul?partner=rss	24/09/2024
Expansión	Mexicanos gastar 12% más bebida energético 	Datos Kantar mostrar último año haber aumentar tanto número litro comprado precio tipo bebida . 	Economia	https://expansion.mx/economia/2024/09/24/mexicanos-gastan-12-mas-en-bebidas-energeticas	24/09/2024
Expansión	Trump amagar arancel 100% auto entrar frontera México 	candidato presidencial decir único manera librar cuota ser querer construir planta Estados Unidos . 	Economia	https://expansion.mx/economia/2024/09/24/trump-amaga-arancel-100-autos-entren-frontera-mexico	24/09/2024
Expansión	cet dos año reducir rendimiento dígito , anticipar recorte Banxico 	plazo Cetes reducir ganancia , plazo dos año ofrecer tasa más bajo 9.92% , espera Banxico hacer nuevo recorte . 	Economia	https://expansion.mx/economia/2024/09/24/cetes-a-dos-anos-reducen-rendimientos-a-un-digito-anticipa-recorte-de-banxico	24/09/2024
Expansión	Openbank lanza lista espera cliente mexicano 	Openbank México abrir sitio web lista espera usuario querer acceder oferta nuevo banco digital . 	Economia	https://expansion.mx/economia/2024/09/24/openbank-lanza-lista-de-espera-para-clientes-mexicanos	24/09/2024
Expansión	Banco Mundial logra récord 56.000 mdd inversión CFI 	ejercicio financiero finalizar julio 2025 , Banco Mundial buscar centrar esfuerzo infraestructura , particularmente carretera transporte . 	Economia	https://expansion.mx/economia/2024/09/24/banco-mundial-creditos-cfi-record-56-000-mdd	24/09/2024
Expansión	China presentar medida relajación monetario reactivar economía 	Banco Popular China recortar tipo interés operación doble siete día 0.2 punto porcentual , 1.5% . 	Economia	https://expansion.mx/economia/2024/09/24/china-presenta-medidas-reactivacion-de-economia	24/09/2024
Expansión	Inflación seguir baja , primero mitad septiembre ubicar 4.66% 	índice subyacente terminar primero quincena septiembre 3.95% no subyacente 6.73% , acuerdo dato publicado Inegi . 	Economia	https://expansion.mx/economia/2024/09/24/inflacion-en-mexico-sigue-a-la-baja-inpc-septiembre	24/09/2024
Expansión	Fomentar vivienda interés social eliminar corrupción , reto Infonavit 	Analistas señalar instituto tener pendiente materia avanzar digitalización agilización trámite , así mejorar rendimiento subcuenta vivienda . 	Economia	https://expansion.mx/economia/2024/09/24/pendientes-logros-infonavit	24/09/2024
Expansión	IFT prever publicar nuevo medida regulatoria América Móvil noviembre 	regulador tener obligación revisar dos año medida regulatoria compañía controlado Carlos Slim verificar haber generar competencia telecomunicación . 	Ciencia	https://expansion.mx/tecnologia/2024/09/24/ift-preve-publicar-nuevas-medidas-regulatorias-america-movil	24/09/2024
Expansión	IFT pedir 1.680 mdp presupuesto pese reforma eliminar autónomo 	regulador asegurar partida solicitar Hacienda ser ser aprobar año incluso más bajo tomar cuenta inflación . 	Ciencia	https://expansion.mx/tecnologia/2024/09/24/ift-pedira-1-680-mdp-de-presupuesto-pese-a-reforma	24/09/2024
Expansión	Meta sumar voz John Cena chatbot 	nuevo función audio ofrecer usuario opción seleccionar voz asistente digital . 	Ciencia	https://expansion.mx/tecnologia/2024/09/24/meta-sumara-voces-como-la-de-john-cena-a-su-chatbot	24/09/2024
Expansión	Microsoft confiar México ; invertir 1.300 mdd ampliar alcance IA 	CEO compañía , Satya Nadella ,   destacar capital ser mejorar capacidad nube IA región . 	Ciencia	https://expansion.mx/tecnologia/2024/09/24/microsoft-invertira-1-300-mdd-mexico-ampliar-alcance-ia	24/09/2024
Expansión	Guía elegir mejor antivirus celular 	ataque teléfono inteligente vez ser más común aquí decir deber tener cuenta hora elegir mejor protección . 	Ciencia	https://expansion.mx/tecnologia/2024/09/24/guia-para-elegir-el-mejor-antivirus-para-tu-celular	24/09/2024
Expansión	IA ayudar industria ahorrar 35.000 dólares hora 	través sensor software IA , empresa Tractian haber lograr rastrear sonido máquina interpretarla posible falla técnico . 	Ciencia	https://expansion.mx/tecnologia/2024/09/24/asi-ayuda-ia-industrias-ahorrar-hasta-35-000-dolares	24/09/2024
La Jornada	Chaquito estar fuera tres mes 	nar 	Deportes	https://www.jornada.com.mx/2024/09/25/deportes/a12n3dep?partner=rss	25/09/2024
La Jornada	Bravos vencer Mets acercar comodín 	Atlanta . Bravos Atlanta hacer tarea lucha alcanzar boleto comodín postemporada Grandes Ligas . ganar 5-1 Mets Nueva York , quedar victoria conseguir meta . 	Deportes	https://www.jornada.com.mx/2024/09/25/deportes/a11n2dep?partner=rss	25/09/2024
La Jornada	asegurar Guardianes descanso postemporado vencer 6-1 Rojos 	Cleveland . Guardianes Cleveland , campeón División Central Liga Americana , asegurar descanso primero ronda playoff vencer 6-1 Rojos Cincinnati . Lane Thomas pegar jonrón dos anotación empujar tres carrera Josh Naylor sumar par remolcada . 	Deportes	https://www.jornada.com.mx/2024/09/25/deportes/a34n1dep?partner=rss	25/09/2024
La Jornada	“ ser demasiado tarde ” ; Favre , mítico ex NFL , padecer Parkinson 	1991 , vida Brett Favre cambiar siempre . mes después ser elegir Atlan-ta Draft NFL , entrena-dorar jefe Green Bay , Mike Holmgren , ofrecer selección primero ronda cambio jugar equipo . Halcones ver obligado aceptar . anuncio acuerdo año siguiente , mariscal construir carrera notable , periodo más menos difícil dedicar él deporte practicar niño . ser nombrar tres vez MVP , ganar Supertazón 1997 , ser ingresar Salón Fama , confesar acto públi-co estar tres vez cen-tros especial rehabilitación adicción consumo analgésico alcohol . 	Deportes	https://www.jornada.com.mx/2024/09/25/deportes/a11n1dep?partner=rss	25/09/2024
La Jornada	Real Madrid sacar apurado victoria Alavés 	Madrid . Real Madrid ser luz noche . ofrecer sábado versión más contundente visita Español Santiago Bernabéu , equipo blanco revelar costado más vulnerable apurado victoria 3-2 Alavés , cumplir año derrota Liga España . 	Deportes	https://www.jornada.com.mx/2024/09/25/deportes/a12n1dep?partner=rss	25/09/2024
La Jornada	Ten Hag unir crítica saturación partido 	Londres . técnico neerlandés Manchester United , Erik ten Hag , criticar sobrecarga partido , ya considerar “ casi inevitable ” lesión grave sufrir futbolista , ocurrir pasado fin semana arquero alemán Marc-André Ter Stegen ( Barcelona ) mediocampista español Rodri ( Manchester City ) . 	Deportes	https://www.jornada.com.mx/2024/09/25/deportes/a12n2dep?partner=rss	25/09/2024
La Jornada	ir conciencia tranquilo arrepentimiento : Ana Guevara 	convencido cumplir deber , pesar crítica afrontar llegada cargo 2018 , Ana Guevara asegurar ayer dejar dirección Comisión Nacional Cultura Física Deporte ( Conade ) arrepentimiento , conciencia tranquilo seguro no gozar sobreprotección administración . 	Deportes	https://www.jornada.com.mx/2024/09/25/deportes/a10n1dep?partner=rss	25/09/2024
La Jornada	primero vez 2 año , tasa Cetes bajo 10% 	después casi dos año ofrecer rendimiento anual doble dígito , tasa interés Certificados Tesorería Federación ( Cetes ) haber caer debajo 10 ciento . analista , indicar mercado anticipar Banco México ( BdeM ) reducir tasa referencia próximo jueves línea Reserva Federal Estados Unidos . 	Economía	https://www.jornada.com.mx/2024/09/25/economia/021n3eco?partner=rss	25/09/2024
La Jornada	sexenio AMLO , banca ganar más un billón pesos 	largo sexenio presidente Andrés Manuel López Obrador , conjunto banco privado operar país haber ganar poco más un billón pesos , resultado histórico colocar sector mejor ser gobierno Cuarta Transformación , afirmar especialista . 	Economía	https://www.jornada.com.mx/2024/09/25/economia/021n1eco?partner=rss	25/09/2024
La Jornada	experto : mayor desastre ecológico Riviera Maya 	mina Sac-Tun , antes conocido Calica , propiedad Vulcan Materials ser “ mayor desastre ecológico ” Riviera Maya , más tres década extraer material exportar barco Estados Unidos , acuerdo especialista gobierno mexicano . 	Economía	https://www.jornada.com.mx/2024/09/25/economia/019n2eco?partner=rss	25/09/2024
La Jornada	reserva internacional alcanzar marca histórico 	reserva internacional cerrar semana concluir 20 septiembre saldo 226 mil 465 millón dólares , incremento 356 millón dólares relación semana precedente , revelar Banco México ( BdeM ) . 	Economía	https://www.jornada.com.mx/2024/09/25/economia/021n2eco?partner=rss	25/09/2024
La Jornada	Proyecto ministro Pérez Dayán impedir UIF bloquear cuenta bancario lavado 	ministro Alberto Pérez Dayán proponer endurecimiento requisito Unidad Inteligencia Financiera ( UIF ) poder asegurar cuenta bancario titular ser sospechoso operación lavado dinero . 	Economía	https://www.jornada.com.mx/2024/09/25/economia/020n1eco?partner=rss	25/09/2024
La Jornada	Desacelera inflación anual cuarto quincena consecutivo 	inflación general primero quincena septiembre México desacelerar 4.66 ciento anual , menor nivel segundo quincena mayo 2024 , revelar cifra Instituto Nacional Estadística Geografía ( Inegi ) . 	Economía	https://www.jornada.com.mx/2024/09/25/economia/022n1eco?partner=rss	25/09/2024
La Jornada	Microsoft invertir mil 300 mdd México infraestructura IA 	nar 	Economía	https://www.jornada.com.mx/2024/09/25/economia/021n4eco?partner=rss	25/09/2024
La Jornada	ocupar México séptimo lugar adopción inteligencia artificial 	México ser país adoptante inteligencia artificial ( IA ) , índice 46.85 punto , colocar séptimo posición 19 encontrar incorporar tecnología , informar Comisión Económica América Latina Caribe ( Cepal ) . 	Economía	https://www.jornada.com.mx/2024/09/25/economia/022n2eco?partner=rss	25/09/2024
La Jornada	México expropia minero Calica ; empresa estadunidense impugnacer 	firma estadunidense Vulcan Materials anunciar ir impugnar legalmente decisión gobierno mexicano , anunciado lunes noche , expropiar terreno mina Calica Quintana Roo . 	Economía	https://www.jornada.com.mx/2024/09/25/economia/019n1eco?partner=rss	25/09/2024
La Jornada	Enrique Dussel Peters * : China : ¿ desarrollo través política industrial ? 	enfatizar   colaboración 11 septiembre año profundo competencia Estados Unidos China liderazgo tecnológico global . haber ser impensable todavía hacer dos década principios siglo xxi , lema “ China barato ” . 	Economía	https://www.jornada.com.mx/2024/09/25/economia/020a1eco?partner=rss	25/09/2024
La Jornada	Pekín recortar tasa estimular economía 	Pekín . Banco Central China anunciar ayer nuevo medida impulsar economía , recorte tasa interés , incluir referencia hipotecaria , así reducción depósito banco deber mantener reserva . 	Economía	https://www.jornada.com.mx/2024/09/25/economia/020n2eco?partner=rss	25/09/2024
La Jornada	resultado tercer censo jaguar México ser alentador 	primero resultado tercer censo México jaguar ser alentador , puesto mayoría 24 sitio analizado , 19 estado país , población felino más grande América mantener haber incrementar , “ mayoría sitio haber más jaguares ” destacar Gerardo Ceballos González , líder Alianza Nacional Conservación Jaguar . 	Ciencia	https://www.jornada.com.mx/2024/09/25/ciencias/a06n2cie?partner=rss	25/09/2024
La Jornada	Descubren inteligencia artificial más geoglifo Nazca 	nar 	Ciencia	https://www.jornada.com.mx/2024/09/25/ciencias/a06n3cie?partner=rss	25/09/2024
La Jornada	menopausia poder ocasionar problema dental , decir especialista 	sofoco sudoración nocturno ser síntoma más infame menopausia . ser posible también desear prestar atención diente encía . 	Ciencia	https://www.jornada.com.mx/2024/09/25/ciencias/a06n1cie?partner=rss	25/09/2024
La Jornada	regresar vivo Met Nueva York Auditorio Nacional 	ocho título temporada 2024-2025 programa vivo Met Nueva York , transmitir 5 octubre 31 mayo pantalla gigante Auditorio Nacional , seguir fiel misión Metropolitan Opera House presentar ópera “ más famoso popular ” , mejor elenco posible , así ofrecer producción nuevo , “ sólo así avanzar forma arte ” , expresar Peter Gelb , gerente general Met . 	Cultura	https://www.jornada.com.mx/2024/09/25/cultura/a05n2cul?partner=rss	25/09/2024
La Jornada	entregar Tolita María Figueroa Medalla Oro Bellas Artes 2023 teatro 	hermana Tolita María Figueroa ser distinguir martes Medalla Oro Bellas Artes 2023 disciplina teatro . reconocimiento celebrar destacado trayectoria prolífico obra ámbito vestuario escenografía , campo “ haber dejar huella imborrable más tres década ” . 	Cultura	https://www.jornada.com.mx/2024/09/25/cultura/a05n1cul?partner=rss	25/09/2024
La Jornada	Emilio Payán : Litógrafa Popular 	artista grabador Joel Rendón ( 1967 ) impresor Fernando Riquelme ( 1990 ) fundar hacer dos mes Litógrafa Popular , taller reunión , diálogo intercambio experiencia conservar tradición técnica México . proyecto rendir homenaje madre tierro considerar piedra litográfico matriz creador estrecho conexión tierra vida . Litógrafa Popular surgir objetivo conservar estética estampa gráfico popular cargado identidad sentido social . 	Cultura	https://www.jornada.com.mx/2024/09/25/cultura/a04a1cul?partner=rss	25/09/2024
La Jornada	Dialoga Dalí Divina Comedia 	Cáceres . Fundación Mercedes Calles Carlos Ballestero ( FMCCB ) presentar nuevo exposición sede Plaza San Jorge Cáceres titulado “ Dalí : Divina Comedia ” , compuesto centenar grabado colección genio surrealista plasmar interpretación Divina Comedia Dante Alighieri . 	Cultura	https://www.jornada.com.mx/2024/09/25/cultura/a04n1cul?partner=rss	25/09/2024
La Jornada	“ feminismo devolver dignidad existencia , arte también ” : Sofía Weidner 	“ no prometer salir alegre mente tranquilo exposición . no querer generar arte causar comodidad ” , confesar Sofía Weidner inauguración Musas negro , Museo Ciudad México . Emociones trist , dolorosa furiosa estar plasmada obra hoy trasciendar ser ver público significar cobijo , abandono soledad sueño cumplido . “ así feminismo devolver dignidad existencia , arte también ” , declarar creadora . 	Cultura	https://www.jornada.com.mx/2024/09/25/cultura/a02n1cul?partner=rss	25/09/2024
La Jornada	Ricardo Yáñez : Isocronías 	siete escritora haber reunir Minerva Aguilar Temoltzin , autoro Vuelo letra , libro nacido recital homónimo ofrecido escritora tlaxcalteca organizado Asociación Escritores México . decir Obed González , director Literatura Feria Internacional Libro Coyoacán , – auspiciadorar volumen ánimo representativo considerar lírica voz femenino – , ser posible palpar “ ser lenguaje , ser flexibl constante transformación ” . vayar sucintamente poeta – nacido años 50 80 – : 	Cultura	https://www.jornada.com.mx/2024/09/25/opinion/a04o1cul?partner=rss	25/09/2024
La Jornada	Muñeca Lele otomí representar principal fuente empleo Santiago Metztititlán 	Pachuca , Hgo . , Artesanas indígena otomí Santiago Metztititlán , municipio Amealco Bonfil , estado Querétaro , generación haber elaborar tradicional muñeca Lele , nacer deseo niña localidad jugar ser mamá . 	Cultura	https://www.jornada.com.mx/2024/09/25/cultura/a03n2cul?partner=rss	25/09/2024
La Jornada	Periodista evocar eterno noche 43 	¿ 43 normalista Ayotzinapa estar vivo muerto ? pregunta , planteado angustia periodista Miguel Ángel Juárez Franco , desencadenar intenso conmovedor debate ayer presentación novela eterno noche 43 , publicado editorial Almuzara . 	Cultura	https://www.jornada.com.mx/2024/09/25/cultura/a03n1cul?partner=rss	25/09/2024
Expansión	ser poco probable México perder grado inversión : Moody's 	agencia señalar mayor déficit fiscal , absorber deuda Pemex bajo crecimiento sí poder impactar calidad crediticio . 	Economia	https://expansion.mx/economia/2024/09/25/poco-probable-mexico-pierda-grado-inversion-moodys	25/09/2024
Expansión	Revolut planear operar primero mes 2025 	Juan Guerra , director general firma , decir esperar arrancar operación siguiente año cuenta débito nivel 4 transferencia internacional . 	Economia	https://expansion.mx/economia/2024/09/25/revolut-planea-operar-en-los-primeros-meses-de-2025	25/09/2024
Expansión	Pemex requerir 50.200 mdd tres primero año Sheinbaum , prever Moody's 	apoyo gobierno calificación real Pemex ser Ca , es decir 80% incumplimiento compromiso financiero . 	Economia	https://expansion.mx/economia/2024/09/25/pemex-requerira-50-200-mdd-primeros-anos-sheinbaum-moodys	25/09/2024
Expansión	Condusef alertar suplantación identidad 24 financiera 	institución debidamente constituido haber reportar suplantación identidad cometer fraude usuario . 	Economia	https://expansion.mx/economia/2024/09/25/condusef-alerta-por-suplantacion-de-identidad-de-financieras	25/09/2024
